item_id,domain,group,standards,item_information,prompt,option_a,option_b,option_c,correct,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
S08LFS1.7H4,NA,8,S08LFS1.7,"H - Here is a graph.  (Point to prompt.) Which dog will grow the most: A, B, or C?",Which dog will grow the most?,A,B,C,c,BarGraph_DogFood1.ai,NA,NA,NA,Graph_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7H5,NA,8,S08LFS1.7,"H -  Lucy likes basketball. (Point to girl in prompt.) What should Lucy do to have energy to play basketball: read a book, fly a kite, or eat a snack?",What should Lucy do to get energy to play basketball?,read a book,fly a kite,eat a snack,c,Girl_Smiling9.ai,Girl_Reading1.ai,Girl_Kite.ai,Girl_Eating_Apple.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S08LFS1.7L1,NA,8,S08LFS1.7,"L - This is a puppy. (Point to puppy.) Which could help a puppy grow: a block, grass, or food?",Which could help a puppy grow?,block,grass,food,c,Dog20.ai,Brick1.ai,Grass2.ai,Cereal8.ai,Animals/Misc./Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.49,NA,NA,NA
S08LFS1.7L11,NA,8,S08LFS1.7,"L - Here is a horse (Point to the prompt.) Which would a horse eat to grow: rocks, hay, or table?",Which would a horse eat to grow?,rocks,hay,table,b,Horse_Eating_Hay.ai,Rock1.ai,Hay_Bail2.ai,Table2.ai,Animals/Plants_Outdoors/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7L16,NA,8,S08LFS1.7,"L - Here is a cat. (Point to prompt.) Which does a cat eat to grow: food, toy, or tree?",Which does a cat eat to grow?,food,toy,tree,a,Cat1.ai,Cereal8.ai,Yarn2.ai,Tree1.ai,Animals/Food/Misc./Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.53,NA,NA,NA
S08LFS1.7L17,NA,8,S08LFS1.7,"L - Here are two children. (Point to prompt.) Which helps children grow: phone, table, or vegetables?",Which helps children grow?,phone,table,vegetables,c,Boy_Girl4.ai,Phone2.ai,Table2.ai,Vegetables.ai,People/Household Objects/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7L6,NA,8,S08LFS1.7,"L - Here is a cow. (Point to the cow.) Which does the cow eat to grow: air, grass, or rock?",Which does the cow eat to grow?,air,grass,rock,b,Cow3.ai,Wind4.ai,Grass2.ai,Rock1.ai,Animals/Weather/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7L7,NA,8,S08LFS1.7,"L - Here is a girl. (Point to prompt.) Which could she eat to grow: bark, shoelaces or carrots?",Which could she eat to grow?,bark,shoelaces,carrots,c,Girl_Smiling9.ai,Log5.ai,Rope3.ai,Carrot4.ai,People/Plants_Outdoors/Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7LSAMPLE,LFS - OI,8,S08LFS1.7,"L - Here are three pictures. (Point to student materials.) Which would you eat to grow: rocks, grass or fruit?",Which would you eat to grow?,rocks,grass,fruit,c,NA,Rock1.ai,Grass2.ai,Fruit1.ai,Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7M12,NA,8,S08LFS1.7,"M - Here is Cara. (Point to girl in prompt.) Which could Cara eat for energy: rocks, hay or fruit?",Which could Cara eat for energy?,rocks,hay,fruit,c,Girl_Smiling2.ai,Rock1.ai,Hay_Bail2.ai,Fruit1.ai,People/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.62,NA,NA,NA
S08LFS1.7M13,NA,8,S08LFS1.7,"M - Here is a bear. (Point to the prompt.) Which could a bear eat for energy: rocks, fish, or pencils?",Which could a bear eat for energy?,rocks,fish,pencils,b,Bear1.ai,Rock1.ai,Fish8.ai,Pencil6.ai,Animals/Plants_Outdoors/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.62,NA,NA,NA
S08LFS1.7M18,NA,8,S08LFS1.7,"M - Here is a girl. (Point to prompt.) Which gives you energy to grow: calculator, fruit, or tree?",Which gives you energy to grow?,calculator,fruit,tree,b,Girl_Smiling2.ai,Calculator2.ai,Fruit1.ai,Tree1.ai,People/Classroom/Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7M19,NA,8,S08LFS1.7,"M - Here is a dog. (Point to prompt.) Which gives a dog energy to grow: candy, ball, or food?",Which gives a dog energy to grow?,candy,ball,food,c,Dog1.ai,Lollipop1.ai,Tennis1.ai,Cereal8.ai,Animals/Food/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7M2,NA,8,S08LFS1.7,"M - This is a boy. (Point to prompt.) What does the boy eat for energy to grow: vegetables, money, or the Moon?",What does the boy eat for energy to grow?,vegetables,money,Moon,a,Boy24.ai,Vegetables.ai,Penny14.ai,Moon4.ai,People/Food/Money/Astronomy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7M3,NA,8,S08LFS1.7,"M -This is a monkey. (Point to monkey.) What does a monkey eat for energy: sticks, bananas, or rocks?",What does a monkey eat for energy?,sticks,bananas,rocks,b,Monkey2.ai,Log5.ai,Banana5.ai,Rock1.ai,Animals/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7M8,LFS - OI,8,S08LFS1.7,"M - This is Tom. (Point to boy.) Which would give Tom energy to ride his bike: bananas, pencil, or glasses?",Which would give Tom energy to ride his bike?,bananas,pencil,glasses,a,Bicycle18.ai,Banana5.ai,Pencil1.ai,NA,Transportation/Food/Classroom/Clothing,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS1.7M8_intro.mp3,Science_G8_S08LFS1.7M8_stem.mp3,Science_G8_S08LFS1.7M8_a.mp3,Science_G8_S08LFS1.7M8_b.mp3,Science_G8_S08LFS1.7M8_c.mp3,FT,OI,OI,OI,NA,0.09,0.09,0.09,0.09
S08LFS1.7M9,NA,8,S08LFS1.7,"M - Here is a shark. (Point to shark.) Which does the shark hunt and eat for energy: flower, hamburgers, or fish?",Which does the shark hunt and eat for energy?,flower,hamburger,fish,c,Shark2.ai,Flower82.ai,Hamburger2.ai,Fish1.ai,Animals/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1H10,NA,8,S08LFS2.1,"H -  This is a river. (Point to prompt picture.) What would happen to the fish if the river dried up: A, B, or C?",What would happen to the fish if the river dried up?,A,B,C,c,Rain_Lake_Fish.ai,Fish_Under_Water1.ai,Fish_Under_Water2.ai,Fish_Under_Water3.ai,Weather/Animals,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS2.1H10_intro.mp3,Science_G8_S08LFS2.1H10_stem.mp3,Science_G8_S08LFS2.1H10_a.mp3,Science_G8_S08LFS2.1H10_b.mp3,Science_G8_S08LFS2.1H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.1755
S08LFS2.1H15,NA,8,S08LFS2.1,"H - These fish live in a pond that is drying up. (Point to the prompt.) Which could help save the pond: rain, sand, or leaves?",These fish live in a pond that is drying up. Which could help save the pond?,rain,sand,leaves,a,Lake9.ai,Rain2.ai,Sand_Pile7.ai,Leaf3.ai,Plants_Outdoors/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.16,NA,NA,NA
S08LFS2.1H19,LFS - FT,8,S08LFS2.1,"H - Here is a pond with fish. (Point to the pond wish fish.) What would happen to the number of fish if the pond was badly polluted: stay the same, decrease, or increase?",What would happen to the number of fish if the pond was badly polluted?,same,decrease,increase,b,Lake10.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,1.95,1.95,NA
S08LFS2.1H20,NA,8,S08LFS2.1,"H - Here is a food chain. (Point to prompt picture.) What would happen to the nnumber of bears if the berries they eat died, would there be: more bears, equal umber of bears, or fewer bears?",What would happen to the nnumber of bears if the berries they eat died?,more bears,equal bears,fewer bears,c,Sun_Bush_Bear.ai,NA,NA,NA,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1H5,LFS - OI,8,S08LFS2.1,"H - This is a flock of birds. (Point to birds.) What will happen to the number of birds' if their food runs out, will there be: more birds, fewer birds, orequal number of birds?",What will happen if  the birds' food runs out?,more birds,fewer birds,equal birds,b,Hummingbird3.ai,Hummingbird1.ai,Hummingbird2.ai,Hummingbird3.ai,Animals,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS2.1H5_intro.mp3,Science_G8_S08LFS2.1H5_stem.mp3,Science_G8_S08LFS2.1H5_a.mp3,Science_G8_S08LFS2.1H5_b.mp3,Science_G8_S08LFS2.1H5_c.mp3,FT,OI,OI,OI,NA,1.72,1.72,1.72,1.72
S08LFS2.1H9,NA,8,S08LFS2.1,"H - Here is a food chain. (Point to prompt picture.) What would happen to the number of deer if the berries they eat died, would there be: more deer, the same number of deer, or fewer deer?",What would happen to the number of deer if the berries they eat died?,more deer,same deer,fewer deer,c,Sun_Bush_Deer.ai,NA,NA,NA,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,FT,NA,NA,NA,NA,1.09,NA
S08LFS2.1L1,NA,8,S08LFS2.1,"L - Here are three pictures. (Point to answer choices.) Which is a group of animals: dog, owl, or wolf pack?",Which is a group of animals?,dog,owl,wolfpack,c,NA,Dog5.ai,Owl2.ai,Wolves2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.07,NA,NA,NA
S08LFS2.1L11,NA,8,S08LFS2.1,"L - Here is a bee. (Point to bee.) Which shows a group of bees:  A, B, or C?",Which shows a group of bees?,A,B,C,b,Bee1.ai,Cow3.ai,Bee_Hive2.ai,Bee5.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1L12,NA,8,S08LFS2.1,"L - Here is a group of flowers.  (Point to flowers.) Which shows one flower: A, B, or C?",Which shows one flower?,A,B,C,c,Flower_Field.ai,Fish9.ai,Forest2.ai,Flower83.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1L16,NA,8,S08LFS2.1,"L -  Here are three objects. (Point to answer choices.) Which is alive: toy, pond, or duck?",Which is alive?,toy,pond,duck,c,NA,Toy1.ai,Lake23.ai,Duck.ai,Misc./Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1L2,NA,8,S08LFS2.1,"L - Here are three pictures. (Point to answer choices.) Which is alive: paper clip, worm, or rock?",Which is alive?,paper clip,worm,rock,b,NA,Paper_Clip.ai,Worm1.ai,Rock1.ai,Misc./Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1L6,NA,8,S08LFS2.1,"L - Here are three pictures. (Point to answer choices.) Which shows a group of living animals: A, B, or C?",Which shows a group of living animals?,A,B,C,b,NA,Pencil7.ai,Wolves3.ai,Candy5.ai,Classroom/Animals/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.52,NA,NA,NA
S08LFS2.1LSAMPLE,NA,8,S08LFS2.1,"L - Here are three pictures. (Point to student materials.) Which shows a group of animals: fish, bear, or hawk?",Which shows a group of animals?,fish,bear,hawk,a,NA,Fish9.ai,Bear1.ai,Bird4.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1M13,NA,8,S08LFS2.1,"M - Here is a group of fish. (Point to the prompt.) Which shows where the group of fish live: river, sky, or forest?",Which shows where the group of fish live?,river,sky,forest,a,Fish9.ai,Fish_Under_Water4.ai,Fish_Sun_Clouds.ai,Fish_Forest.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1M14,NA,8,S08LFS2.1,"M - Here is a flock of geese. (Point to the prompt.) Which shows where a flock of geese live: house, pond, or forest?",Which shows where a flock of geese live?,house,pond,forest,b,Geese.ai,House1.ai,Lake23.ai,Forest2.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1M17,NA,8,S08LFS2.1,"M - Here are some fish. (Point to the fish.)  Which do they need to live: tree, water, or rock?",Which do they need to live?,tree,water,rock,b,Fish10.ai,Tree1.ai,Fish_Bowl.ai,Rock1.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1M18,NA,8,S08LFS2.1,"M - Here is a pack of wolves. (Point to wolves.) Which would the wolfpack hunt and eat to grow: rabbits, trees, or pencils?",Which would the wolfpack hunt and eat to grow?,rabbits,trees,pencils,a,Wolves3.ai,Rabbit4.ai,Tree14.ai,Pencil7.ai,Animals/Plants_Outdoors/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.07,NA,NA,NA
S08LFS2.1M3,NA,8,S08LFS2.1,"M - This is a herd of cows. (Point to herd of cows.) What do cows eat to grow: dirt, sticks, or grass?",What do cows eat to grow?,dirt,sticks,grass,c,Cow4.ai,Sand_Pile10.ai,Log5.ai,Grass2.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1,NA,NA,NA
S08LFS2.1M4,NA,8,S08LFS2.1,"M - This is a dog. (Point to dog.) What does a dog need to survive: water, shoes, or grass?",What does a dog need to survive?,water,shoes,grass,a,Dog1.ai,Water29.ai,Shoe6.ai,Grass2.ai,Animals/Food/Clothing/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1M7,NA,8,S08LFS2.1,"M - Here is a group of deer. (Point to deer.) What do these deer need to grow: A, B, or C?",What do these deer need to grow?,rocks,berries,candy,b,Deer3.ai,Rock1.ai,Fruit6.ai,Candy5.ai,Animals/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.1M8,NA,8,S08LFS2.1,"M - Here is a horse. (Point to horse.) What does the horse need to grow: hay, stump, or toothbrush?",What does the horse need to grow?,hay,stump,toothbrush,a,Horse1.ai,Hay_Bail2.ai,Tree_Stump1.ai,Toothbrush3.ai,Animals/Plants_Outdoors/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2H10,NA,8,S08LFS2.2,"H - Here are some frogs and insects. (Point to prompt picture.) How do frogs and insects relate to each other: frogs eat insects, insects eat frogs, or no relation?",How do frogs and insects relate to each other?,frogs eat insects,insects eat frogs,no relation,a,Frogs_Dragonflys.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2H14,NA,8,S08LFS2.2,"H - Here are some foxes and mice. (Point to prompt picture.) How do the mice and fox relate to each other: mice eat fox, fox eat mice, or no relation?",How do the mice and fox relate to each other?,mice eat fox,fox eat mice,no relation,b,Mice_Foxes.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2H15,NA,8,S08LFS2.2,"H - Here are three pictures. (Point to answer choices.) Which shows a predator hunting prey to eat: A, B, or C?",Which shows a predator hunting prey to eat?,A,B,C,a,NA,Bird_In_Nest1.ai,Lion_Deer.ai,Monkey3.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2H20,NA,8,S08LFS2.2,"H - Here are three pictures. (Point to answer choices.) Predators eat other animals. Which shows a predator and its prey: A, B, or C?",Predators eat other animals. Which shows a predator and its prey?,A,B,C,a,NA,Lion_Deer.ai,Bird_In_Nest1.ai,Frogs_On_Lily_Pads.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2H4,LFS - OI,8,S08LFS2.2,"H -  This is a mouse. (Point to prompt.) Predators eat other animals. Which is a predator of the mouse: cat, worm, or ant?",Predators eat other animals. Which is a predator of the mouse?,cat,worm,ant,a,Mouse7.ai,Cat1.ai,Worm1.ai,Ant1.ai,Animals,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS2.2H4_intro.mp3,Science_G8_S08LFS2.2H4_stem.mp3,Science_G8_S08LFS2.2H4_a.mp3,Science_G8_S08LFS2.2H4_b.mp3,Science_G8_S08LFS2.2H4_c.mp3,FT,OI,OI,OI,NA,1.33,1.33,1.33,1.33
S08LFS2.2H5,NA,8,S08LFS2.2,"H - This is a cougar. (Point to cougar.) Which could compete with the cougar for food: grass, ant, or wolf?",Which could compete with the cougar for food?,grass,ant,wolf,c,Mountain_Lion1.ai,Grass2.ai,Ant1.ai,Wolf.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2L1,NA,8,S08LFS2.2,"L - This is a desert. (Point to desert.) What is alive in this desert: rocks, sand, or cactus?",What is alive in this desert?,rocks,sand,cactus,c,Desert4.ai,Rock1.ai,Sand_Pile11.ai,Cactus3.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.11,NA,NA,NA
S08LFS2.2L11,NA,8,S08LFS2.2,"L - Here are three objects. (Point to answer choices.) Which is alive: a phone, brick, or ant?",Which is alive?,phone,brick,ant,c,NA,Phone2.ai,Brick1.ai,Ant1.ai,Household Objects/Misc./Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2L16,NA,8,S08LFS2.2,"L - Here are three objects. (Point to answer choices.) Which shows a mountain: A, B or C?",Which shows a mountain?,A,B,C,c,NA,Cat1.ai,Deer1.ai,Mountain19.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2L17,NA,8,S08LFS2.2,"L - Here are three objects. (Point to answer choices.) Which shows a volcano: A, B or C?",Which shows a volcano?,A,B,C,c,NA,Cow1.ai,Horse17.ai,Volcano1.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.19,NA,NA,NA
S08LFS2.2L6,NA,8,S08LFS2.2,"L - Here are three pictures. (Point to answer choices.) Which one is alive: A, B, or C?",Which one is alive?,A,B,C,b,NA,RIver17.ai,Tree1.ai,Skateboard.ai,Plants_Outdoors/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2L7,NA,8,S08LFS2.2,"L - Here are three pictures. (Point to answer choices.) Which shows a living tree: A, B, or C?",Which shows a living tree?,A,B,C,c,NA,Log1.ai,Branch1.ai,Tree1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2M12,NA,8,S08LFS2.2,"M - Here are three objects. (Point to answer choices.) Which provides oxygen: plants, phones, or clouds?",Which provides oxygen?,plants,phones,clouds,a,NA,Flower78.ai,Phone3.ai,Cloud_Sun1.ai,Plants_Outdoors/Household Objects/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2M13,NA,8,S08LFS2.2,"M - Here are some monkeys. (Point to prompt.) Which is a monkey's habitat: banana, forest, or insect?",Which is a monkey's habitat?,banana,forest,insect,b,Monkey3.ai,Banana1.ai,Forest5.ai,Dragon_Fly3.ai,Animals/Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2M18,NA,8,S08LFS2.2,"M - Here is a fox and her babies. (Point prompt.) Which could give the fox and her pups shelter for a home: den, lake, or nest?",Which could give the fox and her pups shelter for a home?,den,lake,nest,a,Fox5.ai,Sand_Dune2.ai,Lake21.ai,Bird_Nest4.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2M19,NA,8,S08LFS2.2,"M - Here is an ocean. (Point to prompt.) Which animal lives in this habitat: bear, camel or whale?",Which animal lives in this habitat?,bear,camel,whale,c,Beach9.ai,Bear1.ai,Camel1.ai,Whale2.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2M2,LFS - OI,8,S08LFS2.2,"M - This is a lizard in the desert. (Point to lizard.) What can the lizard drink to survive: clouds, water, or rocks?",What can the lizard drink to survive?,clouds,water,rocks,b,Desert6.ai,Cloud_Sun1.ai,Lake1.ai,Rock1.ai,Plants_Outdoors/Weather,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS2.2M2_intro.mp3,Science_G8_S08LFS2.2M2_stem.mp3,Science_G8_S08LFS2.2M2_a.mp3,Science_G8_S08LFS2.2M2_b.mp3,Science_G8_S08LFS2.2M2_c.mp3,FT,OI,OI,OI,NA,-0.93,-0.93,-0.93,-0.93
S08LFS2.2M3,NA,8,S08LFS2.2,"M - This is a cougar. (Point to tiger.) What does a cougar need to survive: water, dirt, or branches?",What does a cougar need to survive?,water,dirt,branches,a,Mountain_Lion1.ai,Lake1.ai,Sand_Pile1.ai,Branch2.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2M8,NA,8,S08LFS2.2,"M - Here is a beaver. (Point to beaver.) Which does the beaver build for shelter: fish, dam, or boat?",Which does the beaver build for shelter?,fish,dam,boat,b,Beaver1.ai,Fish_Under_Water5.ai,Dam3.ai,Boat1.ai,Animals/Plants_Outdoors/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2M9,NA,8,S08LFS2.2,"M - Here is a dolphin. (Point to dolphin.) Where is the dolphin's home: boat, forest, or ocean?",Where is the dolphin's home?,boat,forest,ocean,c,Dolphin1.ai,Boat1.ai,Forest5.ai,Beach10.ai,Animals/Transportation/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS2.2MSAMPLE,NA,8,S08LFS2.2,"M - Here are some frogs. (Point to frogs in prompt.) Which provides a home for the frogs: storks, pond, or insects?",Which provides a home for the frogs?,stork,pond,insects,b,Frog3.ai,Stork.ai,Lake5.ai,Dragon_Fly2.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2H10,NA,8,S08LFS3.2,"H - Here is a kitten. (Point to kitten.) Which are the kitten's parents: A, B, or C?",Which are the kitten's parents?,A,B,C,c,Cat23.ai,Cat4.ai,Cat5.ai,Cat6.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.11,NA,NA,NA
S08LFS3.2H15,NA,8,S08LFS3.2,"H - Here are two rabbits.  (Point to the prompt.)  Which is the likely offspring of these rabbits: A, B or C?",Which is the likely offspring of these rabbits?,A,B,C,c,Rabbit7.ai,Mouse9.ai,Rabbit5.ai,Rabbit6.ai,Animals,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS3.2H15_intro.mp3,Science_G8_S08LFS3.2H15_stem.mp3,Science_G8_S08LFS3.2H15_a.mp3,Science_G8_S08LFS3.2H15_b.mp3,Science_G8_S08LFS3.2H15_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.7447
S08LFS3.2H19,NA,8,S08LFS3.2,"H - Here are two cats.  (Point to prompt.)  Which is likely these cats' offspring: A, B or C?",Which is likely these cats' offspring?,A,B,C,c,Cat24.ai,Cat25.ai,Dog17.ai,Cat26.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2H20,LFS - FT,8,S08LFS3.2,"H - Here are two cows. (Point to prompt.) Which is likely the cows' calf: A, B or C?",Which is likely the cows' calf?,A,B,C,b,Cow6.ai,Cow2.ai,Cow5.ai,Horse6.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.15,NA,NA
S08LFS3.2H5,NA,8,S08LFS3.2,"H - Here is a fish. (Point to fish in prompt.)  Which are the parents of this fish: A, B or C?",Which are the parents of this fish?,A,B,C,c,Fish3.ai,Fish11.ai,Dolphin2.ai,Fish18.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S08LFS3.2H9,NA,8,S08LFS3.2,"H - Here are two horses. (Point to horses.) Which is likely their offspring: A, B, or C?",Which is likely their offspring?,A,B,C,a,Horse5.ai,Horse3.ai,Horse4.ai,Zebra2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.28,NA
S08LFS3.2HSAMPLE,NA,8,S08LFS3.2,"H - Here are two dogs.  (Point to dogs in prompt.) Which is the likely offspring of these dogs: A, B or C?",Which is the likely offspring of these dogs?,A,B,C,c,Dog7.ai,Dog20.ai,Dog22.ai,Dog17.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2L1,NA,8,S08LFS3.2,"L - This is a young plant. (Point to plant.) Which are the parents of this plant: A, B, or C?",Which are the parents of this plant?,A,B,C,b,Flower84.ai,Tree15.ai,Flower50.ai,Grass2.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
